Dosya,Length,Chroma Stft Mean,Chroma Stft Var,RMS Mean,RMS Var,Spectral Centroid Mean,Spectral Centroid Var,Spectral Bandwidth Mean,Spectral Bandwidth Var,Rolloff Mean,Rolloff Var,Zero Crossing Rate Mean,Zero Crossing Rate Var,Tempo,Music Genre
004 - Ezhel - Bul Beni.mp3,15.418866213151928,0.33181342,0.09182919,0.21840486,0.011019639,1906.7309634820656,778800.7162248389,2313.976914792838,358576.6479665091,4134.553094161184,4049603.412036816,0.0693102384868421,0.0017773990910374985,103.359375,unknown
004 - Ezhel - Bul Beni.mp3,15.418866213151928,0.3918862,0.09031341,0.30928913,0.017994197,2312.028891114732,944822.0452553206,2628.1368085480344,303389.61339121644,5184.709601151316,4583557.03485481,0.08628113251879699,0.0033539064452528075,103.359375,unknown
004 - Ezhel - Bul Beni.mp3,15.418866213151928,0.32563463,0.086182445,0.14002734,0.0123438155,2260.143318392906,922091.4563389356,2448.0289795192148,291578.81352923816,4587.624640213816,3887532.637564429,0.09016535479323308,0.0022396716902245094,215.33203125,unknown
004 - İbrahim Tatlıses - Seni Sevmediğim Yalan.mp3,34.62730158730159,0.33100128,0.082485266,0.06695137,0.0007964171,3051.0419960894537,573946.2984549985,2864.2498155654066,191991.78430816706,6547.356588655119,1886840.83777957,0.15192223106568364,0.0035700871713101713,161.4990234375,unknown
004 - İbrahim Tatlıses - Seni Sevmediğim Yalan.mp3,34.62730158730159,0.30007273,0.08435844,0.09030252,0.0011093419,3048.882771429477,499211.7341034251,2760.613009535881,84174.3571468734,6344.674592618968,1185054.3808982186,0.15664664669906167,0.0051275935078886675,80.74951171875,unknown
004 - İbrahim Tatlıses - Seni Sevmediğim Yalan.mp3,34.62730158730159,0.28300357,0.088974,0.08868227,0.00077343785,2854.9128463723305,636065.6498505371,2664.889631660741,74781.91454587248,6024.8949802593,1216591.6907077325,0.13012597132623996,0.0065927970495632815,161.4990234375,unknown
004 - İbrahim Tatlıses - Seni Sevmediğim Yalan.mp3,34.62730158730159,0.29990652,0.08856989,0.12307574,0.0021216215,3148.8928514152294,837414.1455729175,2664.2649971843316,101100.59571345449,6285.321175828376,1546188.8608551007,0.17594651945794235,0.00950242496235374,80.74951171875,unknown
004 - İbrahim Tatlıses - Seni Sevmediğim Yalan.mp3,34.62730158730159,0.3002423,0.09044339,0.09666854,0.0011225439,2923.0582728324553,608538.8454815155,2667.7602929115155,87039.78093355444,6089.4873734134135,1290307.7827385652,0.1460216205177614,0.006541935100352799,161.4990234375,unknown
004 - İbrahim Tatlıses - Seni Sevmediğim Yalan.mp3,34.62730158730159,0.33352572,0.08174135,0.06721226,0.00066845387,3234.886856032278,310364.3641576671,2951.893347693895,66410.2451350817,6871.5164470928285,830648.6519960237,0.16637496334617963,0.0022691497781039557,80.74951171875,unknown
004 - İbrahim Tatlıses - Seni Sevmediğim Yalan.mp3,34.62730158730159,0.28995532,0.0866646,0.08568527,0.0007964921,2948.9933085252496,643169.0864930468,2727.0622679684257,92477.43497537485,6192.044304650846,1382285.7332005585,0.14439281637483245,0.006352974817899338,161.4990234375,unknown
004 - İbrahim Tatlıses - Seni Sevmediğim Yalan.mp3,34.62730158730159,0.2981375,0.08776789,0.08762118,0.0009181195,2979.109090794603,768988.197985006,2676.101936935343,87754.97043857082,6132.546563442527,1382380.3666325267,0.1491008686955429,0.00838355838456481,80.74951171875,unknown
004 - İbrahim Tatlıses - Seni Sevmediğim Yalan.mp3,34.62730158730159,0.30646554,0.09202099,0.13324997,0.0020171748,3053.3820990429936,690069.9256368489,2617.428060692475,106633.84600731949,6122.414989318029,1512644.5185072455,0.16847601269269438,0.007378227228982249,80.74951171875,unknown
004 - İbrahim Tatlıses - Seni Sevmediğim Yalan.mp3,34.62730158730159,0.29487038,0.095945545,0.087116845,0.0022585373,2860.623332870195,626129.0584174949,2680.463950724557,128995.12658091582,6070.9994155024715,1399562.7514643979,0.1348399144395107,0.0059477184258480064,161.4990234375,unknown
"004 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.2869014,0.08617746,0.038081586,0.0002884649,1104.9514784180444,151575.0808046405,1106.1978996531157,139844.6000043277,2081.941081260196,770571.2443194834,0.0692403522634584,0.0006583295128949384,99.38401442307692,unknown
"004 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.38077322,0.089436844,0.22066574,0.02855539,2272.322778773533,1372035.8409186634,2290.640335232771,964088.3209884283,4990.96090245208,6767382.993706158,0.09605758691884177,0.004180153648221529,99.38401442307692,unknown
"004 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.42557502,0.08646096,0.3411029,0.014472971,2714.9072857261276,851376.2084621985,2965.2248442468253,139208.95549617105,6385.349969412724,2838060.1572712227,0.09038938239192496,0.003763120887419534,99.38401442307692,unknown
"004 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.4263762,0.08928948,0.33727616,0.01599949,2707.16738528372,862881.8777445013,2945.4039362781637,134575.74439874233,6331.200813430363,2881050.6732787318,0.09209478232055465,0.003982663666946077,99.38401442307692,unknown
"004 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.38664737,0.09332071,0.3050671,0.011555349,2069.812257043036,1084138.4233154866,2515.0605877471758,416897.97841254686,4815.323030306892,5545795.139565046,0.06649307325652529,0.0035832241807718258,99.38401442307692,unknown
"004 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.3985046,0.093959175,0.344024,0.014328799,2295.47532119076,1089020.7390364439,2714.065500103922,265322.0977225939,5346.6802849077285,4760553.039050446,0.07252450168230017,0.00392552600275644,198.76802884615384,unknown
"004 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.4054319,0.097395256,0.32294798,0.015102876,2781.5106940736755,975968.2535406554,3012.0134460368963,144153.7294905418,6531.7616996329525,3167669.584961136,0.08864495182504079,0.004397927457050714,99.38401442307692,unknown
"004 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.4133602,0.090109065,0.34160206,0.014222291,2723.8711281590554,710432.028861936,2957.08283316837,118964.37011781552,6424.042992646309,2455962.0925105605,0.09266670065252855,0.003155371768631505,99.38401442307692,unknown
"004 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.42797393,0.08850461,0.33672166,0.016049186,2785.850361221102,876284.8475100765,2959.0489483831766,125363.35763788006,6443.538796454425,2727868.143842516,0.09818595151916802,0.004583898449763589,198.76802884615384,unknown
"004 . Pişman Değilim - Semicenk, Doğu Swag.mp3",14.210612244897959,0.38658726,0.08718897,0.23293006,0.031934816,2207.696548925731,1043788.9545222822,2515.532533118407,613082.4661777954,4998.267437933319,6048063.216903939,0.07574731724102773,0.00280963171152393,198.76802884615384,unknown
005 - EDIS - Martılar.mp3,15.745396825396826,0.36572936,0.09325628,0.06332056,0.004007074,2072.388349089298,353088.9630456537,1550.229690811424,250064.48479560777,3613.915260550902,1386128.6872005167,0.13940321819771723,0.003632365602697751,123.046875,unknown
005 - EDIS - Martılar.mp3,15.745396825396826,0.42067656,0.091237016,0.19354393,0.007917228,2878.122224702452,1156910.8151137715,2812.933782284658,149395.06560150426,6165.647400531572,3068321.1970042945,0.12246726574005891,0.008639415425632742,123.046875,unknown
005 - EDIS - Martılar.mp3,15.745396825396826,0.45638153,0.093132876,0.18878615,0.010118737,2832.2256084667447,1160759.1936343573,2832.016603267027,139075.40182756144,6172.48157619201,3181850.274571932,0.1219897712628866,0.00848204451413962,123.046875,unknown
005 - EDIS - Martılar.mp3,15.745396825396826,0.43227288,0.083827876,0.19969995,0.00592918,2725.77768961615,1156573.7093227871,2879.6277827388317,146773.51552443593,6063.27747462951,3443365.3336497955,0.10437569035346098,0.0045369852446114755,123.046875,unknown
005 - EDIS - Martılar.mp3,15.745396825396826,0.42269248,0.08992176,0.19768411,0.0077169035,2899.123467523499,1098043.9771279872,2820.026792259755,120678.44484709903,6256.267618395618,2682079.987485904,0.12596721396354935,0.008654899467637003,123.046875,unknown
005 - EDIS - Martılar.mp3,15.745396825396826,0.42365962,0.088301755,0.17583194,0.008232366,2467.568934662529,702045.4854305374,2553.844011900455,160928.16303423775,5353.125755074098,2377427.799264839,0.09602960465758469,0.002783758630396591,123.046875,unknown
005 - EDIS - Martılar.mp3,15.745396825396826,0.37057447,0.09489674,0.16129173,0.0045368057,3223.7469560329046,2013267.5987100475,2886.519545883673,156564.3537553426,6602.0356797680415,3298179.4823868168,0.14094860318483063,0.013617951588112711,123.046875,unknown
005 - EDIS - Martılar.mp3,15.745396825396826,0.4226022,0.08047637,0.19879133,0.0041229287,2685.2134005143575,915881.3502516899,2850.34079991981,125652.6651554306,5966.615908907861,2937560.3500930625,0.09934330127025037,0.004404293553281619,123.046875,unknown
005 - EDIS - Martılar.mp3,15.745396825396826,0.42121875,0.089197785,0.2006467,0.007246204,2895.3967935110736,1054756.149862192,2821.9470088962426,118401.16877930825,6230.326292686856,2707607.7979333675,0.12695672059094257,0.00854438638588155,123.046875,unknown
005 - EDIS - Martılar.mp3,15.745396825396826,0.42180544,0.08982579,0.18577032,0.009797255,2953.1226219887694,1008091.6971033912,2857.5526706508836,129246.96204368536,6320.772088434278,2546272.095786054,0.12811665822901325,0.008346372374668816,123.046875,unknown
005 - Zara - Kaç Kadeh Kırıldı.mp3,24.47047619047619,0.31857476,0.08241798,0.22688936,0.004177945,1980.6104546650988,306954.43998459395,2301.688827946962,185443.13704141052,4342.393096981737,1923986.8988749674,0.08299484108159393,0.0009502159477336546,161.4990234375,unknown
005 - Zara - Kaç Kadeh Kırıldı.mp3,24.47047619047619,0.2953286,0.08456523,0.2522008,0.0040643755,2277.4989088226343,574405.435959348,2541.7019003395326,206136.072322333,5064.460236116876,2705029.948846653,0.09031535371204934,0.001979483773269165,161.4990234375,unknown
005 - Zara - Kaç Kadeh Kırıldı.mp3,24.47047619047619,0.2837136,0.08999161,0.2635218,0.003830299,2597.8212485773965,852731.5288606917,2809.045364404931,178613.44648557206,5948.261343505396,2841010.0276737735,0.09878337360649905,0.0042185174415703105,161.4990234375,unknown
005 - Zara - Kaç Kadeh Kırıldı.mp3,24.47047619047619,0.28616768,0.08641915,0.26871142,0.00496311,2458.6938132036103,461536.1815925251,2592.541352173818,136210.4503891916,5288.475010562441,1939082.008848347,0.11088014780004744,0.002163116081115095,161.4990234375,unknown
005 - Zara - Kaç Kadeh Kırıldı.mp3,24.47047619047619,0.29079765,0.085359,0.25631487,0.004655891,2372.3183361037422,547661.2980307319,2532.679976674226,214696.65691330616,5082.203677211812,2565857.3324618503,0.10780082572343454,0.0019602701282807177,161.4990234375,unknown
005 - Zara - Kaç Kadeh Kırıldı.mp3,24.47047619047619,0.30593958,0.08033883,0.23930408,0.003834535,1954.502157671814,241613.39571636124,2278.667173165687,154528.3457645209,4249.651184661112,1641874.7084879866,0.08179035222960152,0.000624965547725968,161.4990234375,unknown
005 - Zara - Kaç Kadeh Kırıldı.mp3,24.47047619047619,0.29287356,0.090724185,0.25560465,0.004086617,2442.9943877524497,797895.7822172709,2659.2510376687287,205140.33932579204,5363.8616514839305,3095057.679626705,0.09438559950189754,0.003097790255023134,161.4990234375,unknown
005 - Zara - Kaç Kadeh Kırıldı.mp3,24.47047619047619,0.3008021,0.08622579,0.2608987,0.004146134,2538.9185434764463,737771.0770082431,2724.256929097728,194272.15768333306,5764.033962879506,2603004.956071211,0.10494062796489563,0.003563808757603327,161.4990234375,unknown
005 - Zara - Kaç Kadeh Kırıldı.mp3,24.47047619047619,0.2885085,0.089394346,0.2762865,0.0047671096,2700.153835571342,619760.5230222609,2702.920244516279,149509.52190868845,5629.369723412298,2356710.0241744802,0.12964006166982922,0.0031081475368851504,161.4990234375,unknown
005 - Zara - Kaç Kadeh Kırıldı.mp3,24.47047619047619,0.26724383,0.092365935,0.20892382,0.010789374,2456.2782167730497,1002539.4470503484,2597.209855955219,253067.00287426254,5198.756735872273,3741609.435959111,0.11194241431451613,0.007955856478520004,161.4990234375,unknown
"005 . Canın Sağ Olsun - Semicenk, Rast.mp3",17.967573696145124,0.4016372,0.094880834,0.14490263,0.019747961,1879.1803923966092,964120.8362327107,1849.0549260392797,556023.4638665054,3692.8330532340115,4505303.355449919,0.08456097585594315,0.0031076637894616216,117.45383522727273,unknown
"005 . Canın Sağ Olsun - Semicenk, Rast.mp3",17.967573696145124,0.33882558,0.083424,0.34644604,0.004212223,2420.609494961981,607704.4136471804,2782.8433445449673,164424.74952290056,5597.074854651163,3068640.289701856,0.08148682271479328,0.0017794456180521593,117.45383522727273,unknown
"005 . Canın Sağ Olsun - Semicenk, Rast.mp3",17.967573696145124,0.32809576,0.086447604,0.3342964,0.005645184,2335.8455291509144,647315.1101918222,2660.560516713401,188295.2538793457,5206.583848110465,3342514.2175713507,0.07882714086724807,0.0018050062327593839,117.45383522727273,unknown
"005 . Canın Sağ Olsun - Semicenk, Rast.mp3",17.967573696145124,0.35640153,0.09089792,0.3274179,0.006321711,2329.7192375088357,816812.9815633392,2647.978790222211,201435.81443520464,5075.451092387355,3956295.164764298,0.08056577539567183,0.002591549887739722,117.45383522727273,unknown
"005 . Canın Sağ Olsun - Semicenk, Rast.mp3",17.967573696145124,0.3170889,0.086743906,0.34058043,0.005511204,2555.3137753211804,709178.1708621811,2809.270502705713,155189.30821552943,5854.583030523256,2988750.3709994243,0.088302572876292,0.0024955106594702152,117.45383522727273,unknown
"005 . Canın Sağ Olsun - Semicenk, Rast.mp3",17.967573696145124,0.29245636,0.0881594,0.33252174,0.004762388,2234.2549132964723,771042.7847448868,2596.9896832861527,206885.8925570154,4950.703181776889,3828000.6873998493,0.0783546309754522,0.0026480057493776213,117.45383522727273,unknown
"005 . Canın Sağ Olsun - Semicenk, Rast.mp3",17.967573696145124,0.364281,0.08657082,0.3315952,0.0055212504,2337.8531304057587,698560.9789223023,2660.604325861377,202195.21168067728,5281.463197220203,3607918.004579661,0.07907948259851422,0.0020546640281876426,117.45383522727273,unknown
"005 . Canın Sağ Olsun - Semicenk, Rast.mp3",17.967573696145124,0.3828131,0.08674463,0.3213083,0.006884639,2683.175203101734,655973.0150458113,2719.4105433409345,158685.41142378937,5822.130212118459,2646777.3204162642,0.11530818495639535,0.004791010046483778,117.45383522727273,unknown
"005 . Canın Sağ Olsun - Semicenk, Rast.mp3",17.967573696145124,0.31774178,0.0851416,0.35996413,0.0044585564,2547.5893340924526,692446.8123343944,2799.0153467308655,126949.92738972582,5859.437738462936,2409986.9789569974,0.09317844597868218,0.003440505000778591,117.45383522727273,unknown
"005 . Canın Sağ Olsun - Semicenk, Rast.mp3",17.967573696145124,0.31926495,0.087372735,0.3106487,0.01765777,2305.413226639042,1078933.9984033927,2564.9992478679887,398798.27796183847,5180.6271575218025,4452764.497437368,0.08580880571705427,0.004607138471257822,117.45383522727273,unknown
"006 - Güneş, UZI - Dua.mp3",17.866530612244897,0.24800053,0.08747343,0.12177965,0.0007395337,2738.2913805621724,1413952.7897386907,2811.4235581106605,203815.9545499257,5820.494717684659,4367207.565130725,0.10854999492694806,0.008172790978445052,99.38401442307692,unknown
"006 - Güneş, UZI - Dua.mp3",17.866530612244897,0.3783297,0.09003702,0.24624257,0.012249031,2282.7400229576565,976573.6646850146,2635.2082854329547,283740.99860219215,5062.316228693182,4384333.166997098,0.08105722402597403,0.0034506153686389607,135.99917763157896,unknown
"006 - Güneş, UZI - Dua.mp3",17.866530612244897,0.43931812,0.07865714,0.31394905,0.012008974,2433.1217314812557,654732.5485437271,2822.3007518440336,202203.699688742,5720.253462357955,3258023.763758289,0.07491819703733767,0.001440362493190421,99.38401442307692,unknown
"006 - Güneş, UZI - Dua.mp3",17.866530612244897,0.39273128,0.0843121,0.27122885,0.010645483,2596.507182302872,1340999.3358488125,2865.9479455037795,324638.0688522186,5857.688432173295,5203276.264343823,0.0929395799512987,0.004293609238893352,135.99917763157896,unknown
"006 - Güneş, UZI - Dua.mp3",17.866530612244897,0.31572697,0.09672261,0.20926425,0.0125393495,2509.347548003486,955950.04596686,2868.565784345708,274871.2884980179,5765.585049715909,5038308.417544877,0.07969574370941558,0.0023425612451254485,99.38401442307692,unknown
"006 - Güneş, UZI - Dua.mp3",17.866530612244897,0.44073117,0.07948114,0.32224128,0.011142902,2443.5257071186793,694853.5097527358,2840.042720902291,193961.16933985995,5713.360040838068,3372304.8365295916,0.07351993709415584,0.0014828220131948558,99.38401442307692,unknown
"006 - Güneş, UZI - Dua.mp3",17.866530612244897,0.4300429,0.083683245,0.31921154,0.0077396943,2209.1467689010155,1300946.6928638374,2636.120926351076,469205.1320964002,4928.153187144886,6277683.215078292,0.06574485085227273,0.001884417784396986,99.38401442307692,unknown
"006 - Güneş, UZI - Dua.mp3",17.866530612244897,0.38087296,0.09631578,0.26471215,0.0134217655,2120.39391524878,1074551.2794861107,2537.8317378267348,349518.4356652388,4699.775390625,4844304.270178622,0.06904360288149351,0.003005267118076627,135.99917763157896,unknown
"006 - Güneş, UZI - Dua.mp3",17.866530612244897,0.4409365,0.08103281,0.33033726,0.011381677,2386.630182868539,707523.5024152229,2804.3560493139526,232526.49964137297,5623.004483309659,3539231.2777115786,0.06776455965909091,0.0012313995563997993,99.38401442307692,unknown
"006 - Güneş, UZI - Dua.mp3",17.866530612244897,0.26887155,0.089982234,0.101817265,0.0126756765,1439.5902177758373,1039854.5210400315,1628.290979556137,760484.2586437854,2738.855646306818,5053757.917195116,0.06071365158279221,0.0042716971218214,99.38401442307692,unknown
006 - İsmail YK - Bu Muydu Günahım.mp3,28.000861678004537,0.285766,0.0968105,0.14780776,0.0069473195,1532.5811749539312,735324.8193893051,1849.2096004472492,374290.3069265674,3037.145813899254,3396716.6449396135,0.06431060841625208,0.0008299720940433416,129.19921875,unknown
